user_id,session_id,question_id,response_correctness,response_time,session_score,engagement_duration
U08,S2,Q3,1,7.038348345127275,66,406
U06,S15,Q5,0,4.789393550373684,23,317
U06,S2,Q3,1,5.419307935979827,24,425
U08,S21,Q5,0,6.189480624817679,82,499
U13,S15,Q2,1,4.851860021949473,42,255
U15,S21,Q2,1,2.654048373829823,8,448
U06,S27,Q1,0,7.317187951972247,68,452
U01,S15,Q1,0,5.246876851560282,16,307
U11,S14,Q8,1,5.89431081148424,52,104
U04,S29,Q7,1,3.7262291352331767,43,325
U01,S4,Q5,1,7.335227756483372,18,268
U10,S14,Q1,0,2.6366518167064323,0,389
U12,S17,Q8,1,4.223453668841929,11,295
U02,S8,Q5,1,6.933365319459922,36,165
U10,S21,Q7,0,3.555657943298402,2,391
U10,S18,Q7,1,3.8467627347677724,20,400
U11,S16,Q4,0,4.117562453270191,91,231
U08,S29,Q2,0,3.9891632679580487,12,207
U10,S24,Q9,1,4.005579143699276,10,369
U14,S10,Q9,1,2.426668146571096,28,249
U08,S14,Q5,0,4.896929069208649,78,181
U05,S4,Q1,0,6.400374560499117,79,263
U15,S26,Q6,0,4.243478468966186,18,345
U10,S20,Q6,1,6.6253115446015,1,119
U02,S13,Q6,0,4.23408314244764,58,202
U01,S7,Q3,1,5.579731299826648,32,152
U10,S21,Q1,0,5.4339550707034,59,222
U02,S3,Q3,0,7.314128828351228,79,291
U04,S28,Q4,0,2.7796599082747036,51,195
U05,S17,Q9,0,3.554644262021868,69,467
U19,S3,Q3,0,4.136755680837166,61,384
U08,S26,Q1,1,8.762745808819208,40,249
U13,S13,Q8,0,5.573405350595401,85,231
U03,S5,Q8,0,5.9908972724521545,65,484
U02,S23,Q5,1,2.854572242894695,22,141
U01,S18,Q2,0,5.2260538039021105,54,400
U02,S27,Q2,1,4.83516618693883,76,119
U01,S28,Q6,1,6.046118696892501,4,117
U09,S20,Q8,1,4.617079126367841,9,221
U11,S20,Q2,1,6.93849438351197,71,196
U06,S13,Q9,0,6.390662083103216,85,352
U09,S16,Q2,0,5.213900009316841,26,478
U01,S17,Q8,1,7.08439994025244,1,437
U13,S2,Q2,0,8.48031975147738,87,380
U08,S20,Q6,1,4.999229211070258,55,191
U10,S9,Q5,0,3.9785779179141,73,210
U02,S17,Q8,0,2.81272998588691,65,100
U06,S10,Q5,1,2.529739569274201,4,375
U07,S27,Q3,1,0.9365828614493745,23,303
U15,S1,Q9,1,6.09730324274582,44,264
U18,S22,Q2,1,2.9543079694447076,53,452
U17,S18,Q6,0,5.586235105696958,69,466
U18,S19,Q5,0,3.0477854619428726,55,109
U16,S3,Q4,0,1.7429354606972325,32,186
U06,S5,Q7,0,3.562324728792305,75,451
U13,S29,Q8,1,5.4035201780948805,28,349
U15,S3,Q3,1,3.9016697276238888,68,457
U17,S16,Q4,0,3.7742672169477887,11,360
U14,S8,Q5,0,5.71089291643751,15,471
U02,S20,Q9,1,8.479588042765162,5,282
U19,S11,Q7,0,4.816856265532118,40,454
U02,S22,Q6,1,1.7883522539097347,22,386
U15,S13,Q2,1,3.1541302737206145,66,311
U19,S7,Q4,0,4.4255697714702125,41,235
U03,S4,Q9,0,9.75558279070534,6,240
U04,S4,Q8,1,4.131069235364489,2,442
U02,S2,Q7,0,8.515775029144923,47,392
U02,S12,Q1,0,6.531431610939184,52,485
U16,S23,Q7,0,7.377222590966772,82,313
U06,S25,Q9,0,7.707494860224893,89,407
U12,S12,Q2,1,6.90996159830235,46,265
U05,S17,Q9,0,5.542136189920689,85,288
U06,S7,Q1,0,8.849839681059022,38,278
U11,S6,Q7,1,8.355138889828064,37,344
U05,S26,Q4,1,4.015131602561513,60,365
U16,S9,Q6,0,6.695755956311913,39,262
U16,S1,Q6,0,3.586922233206884,22,364
U12,S18,Q7,0,5.931928921316108,54,309
U14,S16,Q7,0,8.72921904702796,27,316
U03,S2,Q4,0,6.457384133899977,12,304
U02,S21,Q8,0,6.595836364374757,43,482
U15,S14,Q9,1,2.576296251908581,52,240
U15,S10,Q9,1,0.8635451577248077,32,285
U03,S15,Q4,1,6.608972794327375,62,403
U16,S8,Q8,1,3.929422742844148,76,450
U11,S5,Q3,0,8.309582945244497,55,212
U03,S4,Q8,0,5.417661996130985,91,165
U18,S8,Q5,0,6.042685076321411,88,323
U07,S16,Q8,1,6.565895652655259,7,434
U15,S6,Q2,0,5.659363275253091,67,240
U17,S23,Q6,1,5.9748670306774745,95,360
U19,S23,Q1,1,7.184871501977624,35,249
U18,S29,Q3,1,2.407215355485031,39,194
U11,S29,Q7,1,6.208520624822698,83,242
U15,S23,Q9,0,4.9220635074175645,20,135
U11,S12,Q4,1,5.679962689662997,25,111
U14,S9,Q2,0,7.390474202681849,76,174
U15,S28,Q7,0,3.529731625481046,19,437
U16,S16,Q4,1,5.282043773927288,61,279
U10,S24,Q4,1,4.72164878813624,8,191
U17,S17,Q3,1,5.060180099820731,60,386
U06,S27,Q8,0,4.495794901228264,58,184
U04,S7,Q5,0,1.8467644582039018,37,263
U08,S16,Q3,1,3.51506791256201,73,326
U19,S22,Q5,1,4.340438976628621,32,356
U12,S13,Q8,0,3.2678626518795006,60,193
U04,S7,Q8,1,7.521436252222735,25,477
U11,S8,Q8,0,1.3454593722957338,22,243
U17,S12,Q7,1,5.922582485828042,52,172
U09,S29,Q5,1,7.939569564178705,78,110
U03,S11,Q6,1,4.9112427425088745,33,296
U05,S18,Q1,0,6.794804921886105,68,359
U15,S19,Q9,0,1.8850203948216793,50,379
U15,S22,Q7,0,4.664263327675414,37,414
U18,S2,Q7,1,6.461217265284699,84,394
U03,S26,Q6,1,5.9071193442938394,80,313
U19,S1,Q7,0,9.175971353528258,77,181
U04,S21,Q3,0,3.5286585110110282,44,419
U10,S21,Q1,0,8.386127847877942,19,276
U16,S26,Q4,0,6.608867016805927,90,168
U19,S28,Q5,0,4.031844991747503,82,403
U05,S19,Q9,0,8.51226721073391,33,235
U19,S16,Q4,1,5.949641648293246,66,282
U03,S3,Q7,1,4.3047542506000775,46,391
U06,S22,Q5,1,5.569543675031952,61,393
U09,S11,Q8,1,4.124025552684223,11,192
U07,S10,Q8,1,4.278251867103408,96,199
U07,S15,Q2,0,4.96397385499381,23,327
U05,S26,Q1,0,5.859707433724259,52,388
U15,S28,Q3,0,5.13564666022154,79,174
U01,S17,Q7,0,5.338641641013735,13,301
U16,S18,Q5,0,6.4064033759150325,4,480
U13,S18,Q7,0,3.916459617044022,81,193
U10,S24,Q3,0,5.10977322851335,94,408
U01,S20,Q2,0,3.4328744668362767,43,200
U10,S13,Q4,0,3.9422025077759413,94,242
U05,S10,Q9,0,3.876597300746858,65,446
U07,S4,Q8,1,3.3554404775429862,1,219
U14,S17,Q1,1,3.4723471569030613,23,159
U16,S19,Q8,0,5.113863203004587,44,216
U11,S26,Q5,0,5.260275221764886,23,224
U01,S28,Q7,1,4.397662499873376,48,170
U11,S4,Q5,1,5.254757531131609,83,324
U06,S14,Q1,0,5.798645727045733,38,290
U13,S26,Q5,0,2.2838755940680118,83,180
U18,S18,Q5,0,5.727989517217055,45,431
U12,S15,Q9,1,3.8480079870658805,30,488
U14,S18,Q5,1,7.3993875508586875,43,314
U15,S28,Q7,1,6.513919777671488,0,403
U17,S23,Q4,0,6.46240399959025,13,188
U02,S4,Q3,0,6.338194891540821,27,308
U09,S14,Q9,1,6.369889486231402,42,148
U11,S4,Q9,1,2.1954196867438496,65,422
U01,S6,Q4,0,2.972081625644485,67,358
U06,S29,Q9,1,6.210263165224794,13,362
U16,S13,Q3,0,1.8033902178203038,12,211
U11,S27,Q7,1,7.990706855282472,79,264
U19,S13,Q2,0,3.4429308489326758,73,389
U17,S9,Q2,0,7.22601057115467,19,114
U17,S6,Q8,0,7.3171071693445615,77,283
U19,S15,Q5,0,5.616887447592452,15,207
U14,S15,Q3,0,5.693519827636684,93,239
U05,S12,Q9,0,4.156724070993088,8,233
U18,S28,Q2,1,0.733514066675431,91,408
U12,S4,Q3,1,7.823526440228376,80,133
U17,S6,Q7,0,5.28260772364432,79,208
U07,S5,Q3,1,2.6478787085642255,50,400
U12,S13,Q3,1,6.501993092672923,19,249
U14,S26,Q6,1,0.9449307842714489,29,253
U02,S24,Q6,0,4.113806552549944,39,384
U06,S8,Q8,1,3.8459479841124047,64,192
U05,S15,Q9,1,2.997270458911592,96,104
U06,S9,Q1,0,2.32796175453378,57,112
U12,S25,Q4,1,5.6462337065910155,69,188
U07,S5,Q3,1,4.8470644921362736,21,262
U13,S6,Q2,0,7.2685998659991995,36,331
U12,S20,Q2,1,4.793368647188112,74,475
U01,S27,Q5,0,4.147993878251981,68,301
U17,S23,Q3,1,4.945540670928621,47,199
U11,S9,Q1,1,1.1351781818636466,52,302
U19,S4,Q1,0,6.780021815246743,47,228
U05,S19,Q6,0,6.9716799309644895,76,474
U04,S14,Q3,1,8.351541554334782,27,490
U14,S15,Q4,0,3.139335035798274,45,167
U02,S29,Q6,0,7.34007165608212,50,479
U11,S22,Q9,0,2.368920192760437,69,335
U10,S10,Q5,1,3.410615050723658,93,149
U14,S11,Q3,1,3.0000688172582843,75,473
U02,S16,Q7,1,6.517563949872631,71,358
U11,S8,Q3,1,6.213422051576062,1,122
U14,S24,Q3,1,1.6263675757216003,24,356
U07,S26,Q1,0,4.976277571256485,68,307
U13,S26,Q3,1,4.345247984235043,94,131
U09,S16,Q7,0,4.00702540849098,31,149
U03,S13,Q8,1,4.195568771807792,34,408
U02,S5,Q8,0,7.038449107905556,36,315
U19,S28,Q1,0,3.2510085574284835,63,371
U15,S25,Q8,1,8.808185275126377,46,398
U17,S2,Q7,0,7.615910658334204,28,163
U02,S3,Q1,0,8.261908069520416,54,236
U07,S28,Q8,0,4.838478571131244,48,374
U17,S26,Q4,0,4.471525004437743,94,357
U17,S13,Q5,1,6.248507419298802,12,242
U09,S8,Q3,0,5.594909821018518,57,395
U15,S9,Q5,0,3.1084906605527953,80,336
U03,S12,Q6,1,2.491594319414248,9,357
U07,S29,Q1,0,4.994288414666281,28,493
U07,S20,Q1,0,4.936968166741177,65,293
U14,S15,Q3,0,7.273949845168698,4,244
U06,S23,Q9,1,5.85708198371151,46,148
U07,S8,Q7,1,5.670936263820097,98,161
U16,S4,Q1,1,3.353996812292273,70,407
U05,S11,Q1,1,6.008451713992061,17,185
U05,S25,Q6,1,6.487889938249135,60,307
U05,S17,Q7,1,3.2899274397298255,11,187
U18,S25,Q7,0,3.3001930899847878,78,365
U08,S27,Q9,1,3.023014291526809,79,262
U08,S15,Q9,0,2.8817410112671507,51,250
U01,S10,Q3,0,6.21756780123338,96,232
U03,S19,Q8,1,2.960293720882518,39,255
U04,S26,Q9,0,6.635006924316022,3,225
U09,S10,Q9,1,3.6337325654775157,72,311
U13,S10,Q7,0,3.565802894881645,43,321
U05,S27,Q5,1,5.35307968442711,23,452
U04,S3,Q3,1,4.788107796987661,29,250
U05,S5,Q7,0,3.1881034705323428,60,353
U16,S19,Q3,1,7.290478410304479,96,464
U09,S7,Q5,1,4.515398176480237,3,346
U06,S24,Q2,0,4.101555451214066,82,199
U12,S12,Q6,0,4.716877147065058,61,492
U15,S16,Q8,0,6.627514674443537,79,186
U05,S13,Q2,0,7.077508086942604,84,271
U18,S10,Q9,1,0.6334527748438408,85,434
U18,S11,Q8,0,2.417773679438589,55,137
U19,S20,Q4,0,7.649310175733541,16,228
U08,S29,Q6,0,1.7478440655061958,85,326
U17,S18,Q7,0,1.383900339927918,74,197
U17,S28,Q2,1,3.99751560171344,61,325
U12,S10,Q6,0,4.5719458327324105,82,154
U09,S1,Q1,0,4.459676105684006,64,259
U03,S24,Q8,1,7.76317792587518,75,232
U02,S8,Q4,1,2.9159085111614864,52,374
U09,S20,Q5,0,5.279005187482229,13,351
U12,S17,Q2,0,3.2123509172854603,34,401
U16,S6,Q7,0,4.971599021733083,82,398
U08,S20,Q5,1,5.260970088367828,18,129
U19,S12,Q8,0,6.585701577013801,50,123
U19,S7,Q3,0,7.103290724889263,61,353
U04,S12,Q8,0,6.179115245808646,62,106
U17,S21,Q1,1,5.974171378114943,34,131
U16,S5,Q1,1,5.646668611879318,32,373
U07,S11,Q9,1,10.450076205423912,95,363
U06,S20,Q1,1,8.59915219361648,83,138
U11,S7,Q5,1,7.2064831750747445,45,315
U07,S23,Q8,0,5.49213244484258,53,220
U09,S14,Q9,0,8.295954418416539,31,153
U14,S20,Q6,1,7.266350828811586,73,142
U03,S9,Q9,0,5.404297950520212,78,146
U12,S10,Q4,1,6.878108405016216,54,187
U16,S10,Q3,1,6.623990576558328,36,273
U10,S19,Q8,1,2.793037009634723,11,134
U12,S26,Q7,1,3.4631407391074562,68,221
U13,S23,Q6,1,4.943379247960232,53,270
U07,S22,Q3,0,2.094773010901614,7,490
U16,S4,Q8,0,3.3036483786164217,31,460
U18,S13,Q6,0,6.105209168406045,60,319
U16,S8,Q9,0,5.392871522047893,88,397
U11,S18,Q9,1,5.506984826525132,19,383
U08,S2,Q7,0,7.916910185758894,90,178
U05,S14,Q5,1,4.029047790582667,87,148
U03,S1,Q4,0,3.6562718986237766,81,430
U09,S14,Q1,0,5.725916776979918,74,446
U03,S20,Q3,1,6.070582309728259,52,309
U13,S5,Q2,1,5.068588361654312,46,170
U02,S7,Q7,1,5.048843336538648,87,482
U10,S21,Q7,1,6.6703565559553475,26,194
U10,S1,Q6,1,6.3803151951772925,4,324
U02,S9,Q1,1,10.29262621475521,18,213
U17,S27,Q7,1,5.552598092544225,54,402
U04,S14,Q4,1,5.132184859295648,69,124
U15,S15,Q9,1,4.1106676188818225,78,392
U02,S23,Q8,0,6.933762980211133,51,102
U11,S10,Q9,0,7.237892756449831,54,313
U09,S2,Q3,1,6.27301475058394,12,178
U09,S14,Q7,0,4.627565750445351,74,134
U13,S4,Q3,1,6.061787177500076,65,433
U05,S26,Q3,1,3.7071931840056083,32,212
U16,S21,Q3,1,2.801389874154443,11,248
U17,S10,Q5,1,4.63057253528712,73,494
U04,S29,Q3,1,5.059131301381481,84,470
U09,S26,Q2,1,7.232293027790743,46,153
U03,S6,Q9,0,9.099857033993274,91,490
U02,S5,Q2,0,4.331937882990989,63,247
U12,S13,Q8,0,4.370343061621162,25,485
U06,S4,Q2,1,2.9139502144824707,74,111
U18,S13,Q5,0,5.663341949743371,92,269
U07,S24,Q7,1,10.002587898624565,22,380
U08,S3,Q7,1,3.785619053086825,72,124
U12,S17,Q6,1,5.155630361446141,87,413
U09,S6,Q4,0,3.328109829517123,34,157
U01,S8,Q4,0,1.6959245041010687,84,488
U15,S29,Q8,0,4.326378305766799,32,221
U19,S8,Q3,1,7.758984666232429,92,158
U11,S7,Q3,1,1.4555588941191995,83,206
U01,S22,Q9,1,6.288630473152224,76,482
U11,S14,Q2,1,2.098709092718874,86,173
U16,S12,Q2,0,3.5804323143336996,2,121
U18,S21,Q9,0,1.3802883460890993,19,473
U03,S13,Q3,0,4.914554139763717,3,287
U16,S3,Q4,1,4.406105314183143,77,263
U10,S4,Q6,0,6.71369726916729,54,175
U15,S29,Q7,0,8.628041506804117,70,462
U10,S10,Q5,0,6.605694087706531,40,353
U06,S1,Q2,1,5.709574216896727,41,466
U01,S26,Q8,0,1.3219490924468054,31,410
U09,S5,Q9,0,1.4840186572389569,70,299
U10,S27,Q4,1,3.327948231753096,47,258
U18,S13,Q4,0,1.8216592332279786,94,296
U14,S18,Q8,1,7.869042051951282,14,377
U12,S24,Q2,1,4.234573255019121,71,415
U04,S17,Q8,1,8.242518659796302,39,325
U13,S26,Q5,1,6.347382349571143,15,420
U17,S2,Q4,0,6.3171422063148155,72,334
U08,S18,Q6,0,8.870611911231371,38,195
U11,S18,Q5,0,6.511361138472494,9,247
U08,S6,Q9,1,5.096030697073075,31,460
U07,S13,Q6,0,2.2397130873613347,6,106
U04,S17,Q2,1,2.2782542601301436,58,229
U02,S28,Q5,0,3.812460805439035,71,240
U15,S21,Q1,0,3.868680572093964,84,433
U17,S5,Q3,1,4.727557374450626,77,311
U09,S25,Q2,1,0.7612227570913772,95,489
U12,S12,Q7,1,6.7681712884437015,88,113
U03,S14,Q4,1,5.336485403049183,44,134
U06,S16,Q6,0,5.39807112691071,0,206
U07,S27,Q2,1,7.019384114493503,6,265
U16,S2,Q5,1,5.406471445346231,27,329
U01,S6,Q9,0,6.199340244330627,27,394
U02,S13,Q2,0,6.85728125439659,43,453
U11,S22,Q2,1,6.369045361491157,24,416
U13,S5,Q2,1,2.4112597629114387,39,237
U19,S29,Q9,1,6.675670731706713,57,436
U16,S14,Q2,1,4.486172593702716,9,122
U06,S28,Q1,0,6.307299552925352,77,131
U08,S23,Q3,1,5.346454471250475,93,361
U11,S7,Q7,0,5.149796306686085,70,202
U03,S26,Q7,0,4.899802924428641,38,105
U13,S29,Q9,1,3.074211890445802,88,105
U15,S20,Q8,0,1.2436815575421827,42,300
U19,S24,Q7,1,5.366004463796054,75,298
U12,S9,Q5,0,5.353056658979831,59,235
U16,S9,Q1,0,5.088883364820531,31,277
U16,S28,Q7,1,5.819457700651954,48,441
U11,S2,Q5,1,7.150758687919492,24,233
U08,S29,Q4,1,5.629491338932781,6,184
U18,S7,Q6,1,2.8479862468031882,97,359
U15,S14,Q6,1,7.440273572797726,98,332
U12,S28,Q8,0,5.868413879944204,48,299
U08,S7,Q3,0,4.727176398295114,20,215
U07,S10,Q6,0,4.215144977512683,62,368
U13,S15,Q9,1,6.26523292747546,81,384
U13,S20,Q6,1,5.357593899188182,70,341
U09,S12,Q7,1,7.192066447817513,33,461
U06,S19,Q6,0,4.366325902350245,59,421
U02,S10,Q9,1,4.704484933372693,22,102
U11,S24,Q7,1,7.429279463348156,71,102
U14,S8,Q2,0,3.4311799009620696,96,111
U12,S10,Q1,1,3.7583063499620826,66,280
U17,S6,Q5,0,5.883417660731258,94,319
U13,S29,Q2,0,5.105174557802069,89,150
U13,S1,Q8,1,5.1939285226592045,73,187
U19,S17,Q6,0,6.6631589229889405,19,276
U05,S26,Q9,0,9.061228468700062,6,481
U10,S28,Q3,1,4.850441825791794,3,425
U19,S28,Q8,0,3.701770152401957,48,317
U13,S26,Q3,0,5.850206548812077,96,457
U11,S13,Q4,1,6.01445763927646,55,188
U14,S8,Q4,1,8.170466628479675,81,245
U18,S22,Q3,0,8.009474540703302,68,327
U05,S15,Q7,0,-1.0620516219675062,91,422
U04,S20,Q9,1,2.7777768300270287,30,239
U13,S22,Q3,1,4.796752117867775,19,467
U06,S25,Q2,1,7.826804308007182,24,437
U14,S26,Q4,1,4.171797302403212,98,368
U19,S12,Q1,0,4.180704010295546,54,143
U05,S10,Q7,1,4.0457011143598995,28,220
U15,S28,Q6,1,8.326559258611093,27,161
U06,S6,Q3,0,2.5409294303433225,79,225
U02,S27,Q9,0,6.663884025147667,34,222
U11,S10,Q1,1,6.754181754244996,55,353
U11,S27,Q4,1,4.403768019247202,21,231
U06,S2,Q6,0,5.029364309804738,33,427
U07,S26,Q9,0,8.730816179467878,22,386
U07,S18,Q6,1,6.421296490067654,7,440
U05,S28,Q6,0,4.810227506376292,26,369
U07,S11,Q6,1,5.308802820346171,93,183
U11,S2,Q1,1,6.343531581793915,42,117
U05,S8,Q7,0,4.352571354040327,54,375
U17,S17,Q5,0,9.339501708425832,23,453
U09,S18,Q3,0,4.493462145337769,4,345
U11,S3,Q9,0,2.157009739928388,81,293
U03,S13,Q7,0,7.218790817645614,90,265
U19,S26,Q2,1,7.639894469974559,79,287
U06,S25,Q2,1,4.6036179387295375,27,174
U10,S4,Q6,0,8.18006860411761,95,165
U16,S24,Q6,0,4.8472705272254855,95,333
U11,S23,Q8,0,4.468315835345335,31,317
U06,S11,Q2,1,2.190055312524158,74,201
U05,S11,Q7,1,6.6815199664323135,10,124
U17,S16,Q9,0,7.521987085417354,79,315
U01,S26,Q2,0,4.019966348251602,84,489
U19,S6,Q3,1,3.094988482380218,9,119
U04,S14,Q2,0,7.013523566936032,9,183
U03,S3,Q7,1,3.5179785463690427,92,100
U15,S17,Q8,0,7.289696989358509,27,104
U19,S12,Q3,1,3.8564423036649638,70,448
U08,S19,Q3,0,6.122865864758032,26,219
U19,S14,Q4,0,7.479130483919826,15,420
U14,S1,Q7,1,4.2949480900623875,11,151
U18,S21,Q6,0,6.354523489083833,27,397
U18,S10,Q4,0,4.797518412804557,69,171
U13,S17,Q5,0,3.9952754620947406,48,421
U15,S13,Q6,0,1.9297207716301474,26,321
U10,S19,Q2,1,7.683355420030361,59,358
U01,S3,Q4,1,5.333994555238711,71,298
U01,S3,Q5,1,5.687442016093894,19,111
U12,S10,Q8,1,5.319092087322097,76,185
U12,S7,Q3,1,6.162419285674119,64,163
U18,S18,Q4,1,5.016063894673002,99,468
U07,S7,Q3,0,4.013216741457436,24,185
U01,S5,Q8,0,6.579014188524434,82,356
U01,S28,Q2,0,5.418335768796854,97,442
U03,S17,Q8,1,6.0832248271097065,36,266
U10,S28,Q5,1,4.137829915938738,53,376
U16,S22,Q2,1,5.976377980157805,72,292
U16,S22,Q8,0,10.565134106708964,37,498
U13,S13,Q2,1,6.784314636062145,76,189
U05,S8,Q6,1,0.49872571612356165,67,239
U18,S5,Q6,0,7.768904913545221,84,208
U18,S11,Q7,0,4.0666950111635645,14,344
U03,S9,Q5,0,3.7644308991809607,8,112
U03,S15,Q8,0,3.936416723276361,36,477
U06,S27,Q3,1,3.3416632048963946,53,217
U10,S15,Q1,1,4.0820972181050585,80,212
U10,S15,Q4,0,6.445680831477105,63,312
U11,S3,Q7,1,7.049464495574286,67,360
U07,S5,Q9,0,7.1588505630024795,68,194
U12,S25,Q3,1,5.046944463204747,73,444
U14,S12,Q5,0,7.543478885134185,67,384
U07,S9,Q7,0,7.078558745823812,20,449
U12,S5,Q1,1,6.696983007428905,10,269
U13,S15,Q8,1,5.653171601685958,6,225
U18,S18,Q8,1,6.660177926403843,45,486
U07,S19,Q8,1,4.446855902259069,15,411
U03,S9,Q1,1,5.855151253053029,1,139
U02,S8,Q6,1,7.006312188645424,12,405
U03,S2,Q4,1,2.8437916243452754,1,453
U14,S14,Q1,0,7.229159771512473,75,468
U15,S8,Q2,0,8.092236590144894,54,476
U10,S17,Q5,0,6.318005335556524,95,434
U02,S8,Q8,0,5.9393218850444,6,240
U01,S22,Q7,0,1.7290643260955525,90,442
U06,S8,Q8,0,1.295808002706384,49,394
U02,S1,Q6,0,3.5442381169305124,11,458
U14,S26,Q9,1,2.786782938245993,1,192
U08,S6,Q9,1,4.876718566763376,69,291
U19,S1,Q5,0,0.5185135161616454,46,256
U13,S21,Q1,0,5.954102859306263,62,150
U06,S24,Q3,0,2.222547550805835,22,223
U16,S13,Q3,1,2.858073220466131,56,102
U14,S12,Q2,1,6.587261107640292,11,468
U07,S13,Q6,0,4.077866042055874,63,385
U19,S13,Q3,0,1.0935594184076871,91,363
U09,S15,Q8,0,6.774877767946248,73,143
U15,S8,Q6,0,9.386813674462035,1,104
U19,S22,Q6,1,3.2678359681373523,91,479
U18,S11,Q3,1,3.778086800118758,4,310
U09,S8,Q1,1,4.819202463339766,27,185
U08,S11,Q6,0,-0.9014049963535351,59,443
U09,S11,Q5,0,4.912340676019966,9,231
U18,S19,Q6,1,4.8813446126884745,19,315
U03,S14,Q4,1,6.688441251301201,24,364
U14,S1,Q8,1,1.650433210614672,54,140
U03,S12,Q8,1,3.6015949109129153,30,209
U07,S10,Q7,0,5.108859003846231,17,343
U13,S17,Q2,1,5.176863666714262,60,476
U17,S3,Q5,1,4.80884947245997,77,102
U13,S1,Q2,1,6.074650035348446,51,243
U13,S16,Q1,0,7.785787177526078,82,177
U19,S1,Q5,1,6.545406308162262,52,406
U04,S16,Q3,1,3.077985112453419,52,236
U04,S17,Q8,1,5.824080142635311,72,424
U16,S19,Q3,1,6.546599577676046,59,309
U09,S25,Q1,0,4.15483835663682,63,109
U06,S17,Q5,0,5.183738549868723,49,350
U04,S2,Q3,0,7.646267777651897,25,199
U01,S21,Q6,1,6.668262110015597,61,101
U04,S1,Q1,0,4.817267702636733,83,199
U05,S7,Q9,1,8.363857423563745,51,407
U17,S4,Q7,0,3.128568957270751,2,120
U06,S27,Q6,1,4.366348462343545,97,306
U18,S13,Q5,0,8.292006873953882,98,301
U06,S21,Q2,1,8.05106138880149,76,436
U18,S22,Q4,1,5.195627621137191,10,178
U10,S22,Q8,1,5.675435371018917,58,332
U19,S10,Q4,0,7.292210068671426,60,323
U14,S22,Q1,0,3.1580532244162,79,484
U04,S10,Q9,0,6.297352076916932,43,475
U19,S18,Q4,1,8.85598011441889,20,394
U02,S22,Q3,0,4.025008184149902,69,398
U03,S3,Q1,1,6.768519293551174,10,126
U09,S1,Q6,0,1.646795889688561,52,403
U17,S17,Q8,0,4.478168769673372,58,490
U06,S19,Q8,0,5.550766464526218,73,231
U11,S1,Q5,1,4.788846061224784,44,208
U05,S7,Q8,1,3.7094745945771725,7,159
U03,S3,Q9,1,5.288295166133951,69,407
U12,S16,Q1,0,7.327824508088794,85,186
U11,S20,Q8,1,8.146169121190406,3,369
U09,S28,Q2,1,1.7025967965687965,71,277
U07,S29,Q9,1,7.9956309815612565,5,100
U16,S14,Q2,0,4.904889882913039,37,390
U19,S8,Q1,1,6.024107821173931,80,194
U12,S18,Q9,0,9.398031896779347,25,372
U09,S13,Q6,0,4.501732088906717,20,202
U08,S16,Q9,1,0.8390174805038599,41,353
U01,S28,Q4,0,4.904206266603953,44,129
U19,S5,Q8,0,2.309960689041333,22,294
U08,S9,Q4,0,6.1009059059969735,4,470
U06,S20,Q5,1,2.7193239269365486,73,183
U06,S4,Q7,1,6.9879925204269915,57,416
U13,S2,Q9,1,7.503186436008875,88,377
U02,S8,Q2,0,6.624763247238741,55,482
U06,S22,Q8,0,3.256332896587116,5,153
U17,S12,Q4,0,6.805729030647373,67,219
U05,S1,Q1,0,4.535316696075679,54,200
U04,S21,Q4,0,1.4140909872965146,32,339
U12,S15,Q2,0,1.681263062222238,99,223
U12,S26,Q6,1,5.82321698916459,18,480
U09,S1,Q4,0,4.556064395638806,51,146
U03,S20,Q7,1,6.08043750326525,3,130
U04,S25,Q9,1,6.694184917216351,37,423
U12,S22,Q8,1,8.266396257017336,60,106
U09,S27,Q8,0,4.412081184576228,9,224
U02,S17,Q4,0,6.30816673654745,32,180
U01,S15,Q2,0,6.084648063976543,76,160
U01,S20,Q1,0,4.5278731763253806,72,471
U01,S9,Q6,1,4.865600071649139,44,399
U10,S10,Q9,1,5.499713948045968,65,227
U07,S15,Q4,0,2.7843612652002627,21,475
U05,S9,Q7,1,2.872167753833559,25,125
U05,S5,Q5,0,4.232393754281769,42,200
U04,S24,Q1,1,4.187949773615316,39,136
U01,S8,Q8,1,6.450696005182355,2,396
U11,S15,Q5,0,7.585896614043131,95,341
U07,S16,Q2,1,7.159620671551952,92,208
U12,S20,Q3,1,3.7784170827432404,32,438
U03,S8,Q7,1,3.6352652942503774,26,224
U13,S3,Q8,0,7.779409366065067,66,201
U02,S26,Q2,0,4.136275802945667,79,175
U19,S22,Q6,0,2.151294120613658,8,476
U12,S27,Q7,0,5.8424372554475195,84,390
U14,S7,Q5,0,6.942166708866364,42,309
U08,S15,Q9,1,5.38655254421346,28,197
U02,S26,Q8,0,8.47716321420378,22,256
U02,S28,Q8,1,6.246516460745763,64,270
U18,S20,Q8,1,4.390701665045009,17,246
U17,S14,Q5,0,2.5873594718443833,73,437
U16,S24,Q2,0,5.782062696217264,70,294
U17,S18,Q9,0,2.550427548998389,81,113
U16,S11,Q3,0,6.47342100725509,73,332
U10,S4,Q2,0,3.2616316813032316,5,438
U15,S17,Q6,1,3.820784080809552,6,211
U11,S28,Q9,0,6.980788895550454,98,286
U11,S20,Q9,1,7.810284763197636,38,374
U12,S18,Q1,0,5.468712125644434,2,456
