user_id,session_id,question_id,response_correctness,response_time,session_score,engagement_duration
U25,S04,Q03,1,5.298,11,178
U25,S04,Q04,0,9.227,55,245
U25,S04,Q05,0,4.476,18,131
U25,S08,Q01,0,5.553,64,264
U25,S08,Q02,0,2.92,79,158
U25,S11,Q01,0,2.702,53,153
U25,S11,Q02,0,7.079,67,228
U25,S11,Q03,0,3.382,29,267
U25,S19,Q01,1,1.328,84,288
U25,S19,Q02,1,2.231,5,107
U25,S19,Q03,1,7.877,36,151
U25,S19,Q04,0,4.823,81,148
U25,S19,Q05,0,2.281,20,194
U25,S19,Q06,1,8.281,17,149
U25,S19,Q07,1,3.839,27,262
U25,S19,Q08,0,2.786,100,279
U25,S19,Q09,0,4.304,18,147
U25,S17,Q01,1,6.618,88,297
U25,S17,Q02,0,2.018,81,243
U25,S16,Q01,1,7.168,28,175
U25,S16,Q02,0,3.221,81,172
U25,S16,Q03,0,1.349,96,192
U25,S16,Q04,1,7.896,52,154
U25,S16,Q05,0,8.048,61,246
U25,S16,Q06,1,3.784,22,210
U25,S16,Q07,0,3.269,43,198
U25,S16,Q08,0,4.281,34,274
U25,S05,Q01,0,9.498,53,159
U25,S05,Q02,0,9.728,10,223
U25,S05,Q03,0,1.32,64,218
U25,S05,Q04,0,7.836,84,179
U25,S05,Q05,0,4.436,82,214
U26,S17,Q01,0,2.387,56,278
U26,S17,Q02,1,8.461,43,204
U26,S17,Q03,1,6.72,80,242
U26,S17,Q04,0,1.164,84,250
U26,S17,Q05,0,5.982,6,252
U26,S17,Q06,1,1.718,7,271
U26,S17,Q07,1,9.92,40,265
U26,S17,Q08,0,6.93,23,135
U26,S17,Q09,1,9.609,6,153
U26,S17,Q10,1,6.74,29,278
U26,S11,Q01,1,2.433,70,161
U26,S11,Q02,0,3.579,76,164
U26,S11,Q03,1,5.482,46,171
U26,S11,Q04,1,3.607,12,188
U26,S01,Q01,0,2.991,72,218
U26,S01,Q02,0,3.215,18,162
U26,S01,Q03,0,4.637,16,294
U26,S06,Q01,0,2.687,44,271
U26,S06,Q02,1,7.491,18,256
U26,S14,Q01,0,1.449,70,139
U26,S14,Q02,0,1.065,18,169
U26,S14,Q03,0,7.798,15,265
U26,S14,Q04,1,7.24,67,102
U26,S14,Q05,1,3.321,2,205
U26,S15,Q01,1,9.322,55,109
U26,S15,Q02,0,5.08,85,149
U26,S15,Q03,1,9.118,55,299
U26,S15,Q04,0,2.627,99,129
U26,S15,Q05,1,7.883,46,235
U26,S15,Q06,0,3.558,24,126
U26,S15,Q07,1,5.401,5,234
U26,S15,Q08,0,8.907,9,252
U26,S15,Q09,0,4.27,31,162
U26,S15,Q10,1,5.61,12,168
U26,S04,Q01,1,2.096,9,155
U26,S04,Q02,0,9.039,56,227
U26,S04,Q03,1,6.479,60,299
U26,S04,Q04,1,2.972,7,240
U26,S04,Q05,1,2.74,21,268
U26,S04,Q06,1,4.3,14,129
U26,S04,Q07,0,6.954,97,268
U26,S04,Q08,0,6.58,47,148
U26,S04,Q09,0,1.441,39,263
U26,S02,Q01,1,4.429,92,136
U26,S02,Q02,0,2.206,14,206
U26,S02,Q03,1,2.013,50,276
U26,S02,Q04,0,9.171,28,113
U26,S19,Q01,1,7.783,85,240
U26,S19,Q02,0,4.477,74,270
U26,S19,Q03,1,7.171,60,136
U26,S19,Q04,1,5.611,5,227
U26,S19,Q05,0,3.86,60,222
U26,S19,Q06,0,7.422,27,266
U26,S19,Q07,0,9.098,17,125
U26,S19,Q08,1,7.626,43,238
U26,S13,Q01,1,9.211,59,150
U26,S13,Q02,0,3.736,54,261
U26,S18,Q01,0,5.209,77,265
U26,S18,Q02,0,6.324,41,252
U26,S18,Q03,0,2.837,61,273
U26,S05,Q01,1,5.799,55,285
U26,S05,Q02,0,3.254,99,260
U26,S10,Q01,0,3.021,15,108
U26,S10,Q02,0,1.881,97,109
U26,S10,Q03,1,9.654,76,220
U26,S10,Q04,0,4.372,1,114
U26,S10,Q05,0,9.745,31,288
U26,S10,Q06,0,5.72,25,179
U26,S10,Q07,1,3.973,83,218
U26,S10,Q08,1,7.143,7,145
U26,S10,Q09,0,8.976,51,281
U26,S16,Q01,0,3.224,49,266
U26,S16,Q02,0,4.039,74,260
U26,S16,Q03,0,7.297,100,270
U26,S16,Q04,1,2.065,18,150
U26,S16,Q05,1,1.437,74,138
U26,S16,Q06,1,8.442,1,214
U26,S16,Q07,0,4.463,68,116
U26,S16,Q08,1,2.554,2,227
U26,S16,Q09,1,5.963,21,134
U26,S16,Q10,0,7.183,23,194
U27,S17,Q01,1,6.185,77,246
U27,S17,Q02,0,2.43,24,129
U27,S17,Q03,0,3.732,17,123
U27,S17,Q04,1,5.765,29,273
U27,S17,Q05,1,5.437,0,284
U27,S17,Q06,0,5.911,66,277
U27,S17,Q07,0,1.009,39,175
U27,S17,Q08,0,1.956,33,243
U27,S17,Q09,1,8.629,90,234
U27,S17,Q10,0,9.879,68,122
U27,S12,Q01,1,3.5,90,256
U27,S12,Q02,0,6.45,84,172
U27,S12,Q03,0,8.278,4,100
U27,S12,Q04,0,1.849,93,260
U27,S12,Q05,0,4.342,40,266
U27,S12,Q06,1,4.749,15,215
U27,S12,Q07,0,2.092,38,225
U27,S12,Q08,1,3.311,20,278
U27,S12,Q09,1,8.39,64,215
U27,S12,Q10,0,1.277,19,246
U27,S10,Q01,0,3.567,43,156
U27,S10,Q02,1,9.429,12,262
U27,S10,Q03,1,2.773,97,140
U27,S15,Q01,1,7.202,21,157
U27,S15,Q02,0,4.835,19,258
U27,S15,Q03,0,4.599,11,148
U27,S15,Q04,0,8.925,99,276
U27,S15,Q05,1,3.318,50,110
U27,S15,Q06,0,2.412,98,195
U27,S15,Q07,0,4.06,70,178
U27,S06,Q01,0,6.598,4,272
U27,S06,Q02,1,9.258,30,262
U27,S06,Q03,0,7.922,12,216
U27,S06,Q04,0,5.225,6,286
U27,S06,Q05,1,7.202,45,291
U27,S01,Q01,1,3.169,40,247
U27,S01,Q02,0,7.276,16,232
U27,S01,Q03,0,9.38,55,266
U27,S01,Q04,1,2.285,83,287
U27,S01,Q05,1,1.92,65,226
U27,S01,Q06,1,1.872,6,136
U27,S01,Q07,0,4.648,75,265
U27,S11,Q01,0,2.418,21,268
U27,S16,Q01,0,9.327,61,108
U27,S18,Q01,0,1.212,78,168
U27,S18,Q02,1,6.705,24,201
U27,S18,Q03,0,6.553,67,220
U27,S18,Q04,1,2.421,88,218
U27,S18,Q05,1,4.503,79,239
U27,S18,Q06,0,5.704,31,243
U27,S07,Q01,0,8.404,63,228
U27,S07,Q02,0,1.581,74,168
U27,S07,Q03,0,9.298,93,214
U27,S07,Q04,1,5.308,16,214
U27,S07,Q05,0,3.46,65,276
U27,S07,Q06,0,4.952,3,116
U27,S07,Q07,0,5.107,42,201
U27,S07,Q08,1,9.588,57,186
U27,S05,Q01,0,2.871,22,206
U27,S05,Q02,1,9.879,26,290
U27,S05,Q03,1,4.808,26,224
U27,S05,Q04,1,5.573,7,114
U27,S05,Q05,0,3.579,14,172
U27,S05,Q06,0,8.956,45,163
U27,S05,Q07,1,1.678,33,203
U27,S05,Q08,0,3.129,85,153
U27,S05,Q09,1,6.501,38,112
U27,S05,Q10,1,8.515,28,232
U28,S07,Q01,1,9.714,25,136
U28,S01,Q01,0,6.121,89,280
U28,S01,Q02,0,4.563,43,244
U28,S01,Q03,0,6.702,81,240
U28,S01,Q04,0,6.222,57,160
U28,S01,Q05,0,8.119,68,279
U28,S01,Q06,1,9.717,94,277
U28,S01,Q07,1,2.974,31,229
U28,S01,Q08,0,5.793,4,289
U28,S01,Q09,0,9.012,85,153
U28,S01,Q10,1,1.491,87,182
U28,S03,Q01,1,5.678,33,144
U28,S03,Q02,1,3.757,40,283
U28,S03,Q03,0,1.516,15,227
U28,S03,Q04,1,1.05,95,209
U28,S03,Q05,1,5.27,6,108
U28,S03,Q06,0,1.252,35,124
U28,S03,Q07,0,1.976,3,286
U28,S19,Q01,0,7.618,88,144
U28,S19,Q02,0,7.867,2,236
U28,S19,Q03,0,4.114,88,165
U28,S19,Q04,1,4.888,52,220
U28,S19,Q05,1,4.784,18,283
U28,S19,Q06,0,3.384,29,103
U28,S02,Q01,0,9.951,47,187
U28,S02,Q02,1,5.017,11,112
U28,S02,Q03,0,3.083,2,248
U28,S02,Q04,0,9.412,8,112
U28,S02,Q05,1,1.319,76,178
U28,S08,Q01,0,2.287,59,203
U28,S08,Q02,0,2.182,66,246
U28,S08,Q03,0,3.257,95,195
U28,S08,Q04,1,9.942,24,258
U28,S08,Q05,0,6.504,52,159
U28,S13,Q01,0,3.917,33,156
U28,S13,Q02,0,8.124,20,225
U28,S13,Q03,1,6.548,50,138
U28,S13,Q04,1,3.552,67,202
U28,S13,Q05,1,4.213,31,285
U28,S13,Q06,1,9.22,8,217
U28,S05,Q01,1,7.255,86,199
U28,S05,Q02,1,9.747,13,229
U28,S05,Q03,1,2.673,90,121
U28,S05,Q04,1,3.756,91,134
U28,S05,Q05,0,9.56,87,231
U28,S05,Q06,0,3.808,10,290
U28,S05,Q07,0,4.714,1,163
U28,S05,Q08,0,9.727,86,247
U28,S11,Q01,1,8.674,9,134
U28,S11,Q02,1,1.758,60,146
U28,S11,Q03,0,6.451,43,201
U28,S11,Q04,0,6.943,43,136
U28,S11,Q05,0,6.542,98,164
U28,S11,Q06,1,7.719,81,226
U28,S11,Q07,1,6.558,45,197
U28,S11,Q08,0,2.732,75,126
U28,S11,Q09,1,6.421,49,197
U28,S12,Q01,0,3.776,64,102
U28,S20,Q01,0,6.462,93,100
U28,S20,Q02,1,4.674,21,288
U28,S20,Q03,1,8.126,99,235
U28,S20,Q04,1,4.534,37,196
U28,S20,Q05,0,7.703,94,287
U28,S15,Q01,0,5.313,2,174
U28,S15,Q02,0,1.674,10,271
U28,S15,Q03,1,2.006,59,115
U28,S15,Q04,0,6.847,26,116
U28,S15,Q05,0,9.992,68,241
U28,S18,Q01,1,7.681,1,148
U28,S18,Q02,1,5.241,92,293
U28,S18,Q03,0,6.9,21,253
U28,S18,Q04,1,9.211,47,218
U28,S18,Q05,1,1.694,95,278
U28,S18,Q06,1,1.81,91,274
U29,S05,Q01,1,7.079,43,121
U29,S05,Q02,1,2.691,62,119
U29,S05,Q03,0,4.373,26,276
U29,S05,Q04,0,5.479,93,120
U29,S05,Q05,1,6.804,22,264
U29,S03,Q01,1,9.22,47,221
U29,S03,Q02,1,9.057,96,282
U29,S03,Q03,1,2.025,100,103
U29,S03,Q04,0,4.82,23,193
U29,S03,Q05,0,2.202,42,206
U29,S03,Q06,1,9.962,3,249
U29,S03,Q07,0,9.516,23,261
U29,S03,Q08,1,2.438,90,199
U29,S03,Q09,1,4.537,40,144
U29,S03,Q10,1,2.385,33,250
U29,S12,Q01,0,2.218,58,178
U29,S12,Q02,1,6.416,47,232
U30,S15,Q01,0,4.353,60,139
U30,S15,Q02,0,3.791,59,225
U30,S15,Q03,0,5.352,18,300
U30,S15,Q04,0,4.702,70,195
U30,S15,Q05,1,5.636,49,223
U30,S15,Q06,0,5.665,28,146
U30,S15,Q07,1,3.08,64,170
U30,S15,Q08,0,3.165,48,100
U30,S20,Q01,1,2.329,89,123
U30,S20,Q02,1,2.438,15,227
U30,S05,Q01,0,5.394,76,162
U30,S05,Q02,1,6.845,22,212
U30,S05,Q03,1,9.643,57,137
U30,S05,Q04,1,8.395,54,184
U30,S05,Q05,1,6.969,88,218
U30,S05,Q06,0,7.828,66,285
U30,S03,Q01,0,7.797,98,211
U30,S03,Q02,1,8.739,78,271
U30,S03,Q03,1,3.504,66,274
U31,S19,Q01,1,2.012,53,190
U31,S13,Q01,1,5.565,64,109
U31,S13,Q02,0,1.051,4,134
U31,S13,Q03,1,1.944,11,137
U31,S16,Q01,0,3.728,92,215
U31,S16,Q02,0,7.588,18,158
U31,S16,Q03,0,8.765,67,228
U31,S16,Q04,1,4.603,16,214
U31,S16,Q05,0,1.021,45,210
U31,S17,Q01,1,1.504,93,175
U31,S17,Q02,0,9.744,5,201
U31,S17,Q03,0,5.969,0,142
U31,S11,Q01,1,5.692,43,160
U31,S11,Q02,1,1.687,26,279
U31,S11,Q03,1,3.738,61,165
U31,S11,Q04,1,9.66,100,279
U31,S11,Q05,0,3.256,97,106
U31,S11,Q06,0,2.536,100,285
U31,S18,Q01,0,9.117,6,108
U31,S18,Q02,0,6.315,52,286
U31,S18,Q03,0,4.413,80,123
U31,S18,Q04,1,3.962,53,255
U31,S18,Q05,0,2.257,55,240
U31,S18,Q06,0,3.544,97,159
U31,S18,Q07,1,1.3,18,151
U31,S18,Q08,1,6.552,93,254
U31,S04,Q01,0,7.668,35,131
U31,S14,Q01,0,2.201,73,135
U31,S14,Q02,0,2.541,7,272
U31,S14,Q03,1,5.673,78,150
U31,S14,Q04,1,3.915,60,253
U31,S14,Q05,0,1.297,5,146
U31,S14,Q06,0,7.462,57,249
U31,S14,Q07,0,6.131,42,201
U31,S02,Q01,0,9.484,42,121
U31,S02,Q02,1,7.821,49,248
U31,S07,Q01,0,2.089,84,116
U31,S07,Q02,1,6.388,51,104
U31,S07,Q03,1,8.733,72,142
U31,S10,Q01,0,6.117,41,266
U31,S10,Q02,1,1.974,77,145
U31,S10,Q03,1,7.702,49,246
U31,S10,Q04,1,6.939,87,105
U31,S10,Q05,1,4.337,95,259
U31,S10,Q06,1,8.542,6,112
U31,S10,Q07,1,3.68,48,256
U31,S20,Q01,0,6.05,2,201
U31,S20,Q02,0,6.897,51,222
U31,S20,Q03,0,6.737,7,222
U31,S20,Q04,1,5.551,47,214
U31,S20,Q05,1,7.161,28,126
U31,S12,Q01,0,4.583,40,193
U31,S12,Q02,1,9.453,13,270
U31,S12,Q03,1,7.26,36,204
U31,S12,Q04,1,9.537,81,252
U31,S12,Q05,1,9.832,26,237
U31,S12,Q06,0,5.996,19,262
U31,S01,Q01,1,3.163,16,219
U31,S01,Q02,1,2.187,66,232
U31,S01,Q03,1,9.278,58,203
U31,S01,Q04,0,4.983,47,208
U32,S15,Q01,0,1.54,88,271
U32,S15,Q02,0,6.971,18,170
U32,S15,Q03,0,9.366,83,164
U32,S15,Q04,1,3.454,58,125
U32,S15,Q05,1,1.527,66,248
U32,S15,Q06,0,1.298,83,294
U32,S15,Q07,1,6.773,87,116
U32,S15,Q08,1,9.574,17,195
U32,S15,Q09,0,9.52,0,245
U32,S15,Q10,0,3.123,65,140
U32,S10,Q01,1,2.311,30,210
U32,S10,Q02,0,3.29,51,138
U32,S10,Q03,1,8.252,12,287
U32,S10,Q04,0,3.613,32,234
U32,S10,Q05,1,8.59,65,113
U32,S10,Q06,0,2.746,49,247
U32,S10,Q07,0,4.613,64,226
U33,S04,Q01,0,3.087,32,128
U33,S19,Q01,1,5.575,99,178
U33,S19,Q02,1,9.424,41,122
U33,S19,Q03,0,5.867,67,166
U33,S19,Q04,0,7.149,68,246
U33,S01,Q01,1,1.321,96,159
U33,S14,Q01,0,8.928,100,238
U33,S14,Q02,1,8.477,59,153
U33,S14,Q03,1,1.909,27,297
U33,S14,Q04,0,3.288,97,122
U33,S14,Q05,0,9.558,54,171
U33,S14,Q06,1,6.566,97,125
U33,S10,Q01,1,2.436,25,243
U33,S10,Q02,0,1.767,23,132
U33,S10,Q03,0,9.422,91,138
U33,S10,Q04,0,8.974,40,227
U33,S10,Q05,1,4.294,5,150
U33,S10,Q06,0,7.33,63,137
U33,S10,Q07,0,2.957,88,261
U33,S10,Q08,1,2.262,11,107
U33,S07,Q01,1,3.491,4,276
U33,S07,Q02,1,1.27,92,175
U33,S07,Q03,1,7.243,37,165
U33,S07,Q04,0,3.187,60,265
U33,S07,Q05,0,1.036,0,109
U33,S07,Q06,0,9.953,95,121
U33,S17,Q01,1,6.567,94,140
U33,S17,Q02,0,6.125,97,268
U33,S17,Q03,1,9.917,98,166
U33,S17,Q04,1,9.209,85,252
U33,S17,Q05,0,8.442,27,265
U33,S17,Q06,0,6.061,8,244
U33,S17,Q07,1,9.069,79,115
U33,S11,Q01,1,4.81,86,277
U33,S11,Q02,0,9.672,1,103
U33,S11,Q03,1,7.278,38,274
U33,S11,Q04,1,3.361,84,300
U33,S11,Q05,0,4.271,13,192
U33,S11,Q06,1,9.889,65,124
U33,S11,Q07,0,1.183,92,191
U33,S11,Q08,0,8.923,14,191
U33,S11,Q09,1,2.924,30,222
U33,S11,Q10,0,8.446,3,257
U33,S08,Q01,0,8.563,8,139
U33,S08,Q02,0,5.321,6,210
U33,S08,Q03,0,3.066,67,185
U33,S08,Q04,1,9.806,35,139
U33,S08,Q05,0,3.193,32,190
U33,S08,Q06,1,3.774,74,243
U33,S08,Q07,1,9.223,70,103
U33,S08,Q08,1,4.094,71,140
U33,S20,Q01,1,8.421,41,195
U33,S20,Q02,1,6.828,57,298
U33,S20,Q03,0,4.089,1,258
U33,S20,Q04,0,6.886,95,139
U33,S20,Q05,0,3.164,19,269
U33,S20,Q06,1,5.068,41,262
U33,S20,Q07,1,4.85,20,220
U33,S16,Q01,0,6.329,97,157
U33,S16,Q02,1,2.762,53,300
U33,S16,Q03,1,4.796,96,277
U33,S16,Q04,1,2.702,97,199
U33,S16,Q05,0,6.536,64,299
U33,S16,Q06,1,9.715,39,140
U33,S16,Q07,1,1.91,56,138
U33,S16,Q08,1,6.865,51,179
U33,S16,Q09,1,3.98,77,126
U33,S12,Q01,1,1.115,3,108
U33,S12,Q02,1,4.632,89,289
U33,S12,Q03,1,4.905,35,192
U33,S09,Q01,0,2.536,44,198
U33,S09,Q02,1,5.951,84,181
U33,S13,Q01,1,8.625,53,232
U33,S13,Q02,1,2.018,22,151
U33,S13,Q03,1,6.043,72,156
U33,S13,Q04,0,9.202,85,197
U33,S13,Q05,0,8.383,13,300
U33,S02,Q01,0,5.154,38,109
U33,S02,Q02,1,4.354,71,145
U33,S02,Q03,0,1.217,84,107
U33,S02,Q04,1,6.497,12,155
U33,S02,Q05,1,3.064,49,101
U33,S02,Q06,0,2.156,65,273
U33,S02,Q07,0,8.707,55,265
U34,S08,Q01,1,9.752,5,122
U34,S08,Q02,1,4.241,10,171
U34,S16,Q01,1,3.996,55,288
U34,S16,Q02,1,6.207,63,213
U34,S16,Q03,0,2.721,98,200
U34,S16,Q04,1,1.741,57,230
U34,S16,Q05,0,1.949,31,183
U34,S16,Q06,1,9.701,6,188
U34,S11,Q01,1,6.155,30,120
U34,S11,Q02,0,6.465,16,168
U34,S11,Q03,0,6.807,4,112
U34,S11,Q04,1,8.733,56,159
U34,S06,Q01,1,1.618,56,179
U34,S06,Q02,1,2.804,5,226
U34,S06,Q03,0,2.951,62,159
U34,S06,Q04,0,1.692,85,149
U34,S06,Q05,0,4.853,41,111
U34,S06,Q06,1,4.324,41,206
U34,S06,Q07,0,8.608,50,126
U34,S10,Q01,1,1.696,6,198
U34,S10,Q02,1,2.072,3,300
U34,S10,Q03,1,9.084,98,246
U34,S10,Q04,0,4.99,94,214
U34,S10,Q05,1,2.528,52,232
U34,S10,Q06,0,2.564,71,160
U34,S10,Q07,0,4.068,79,105
U34,S10,Q08,1,5.014,28,115
U34,S10,Q09,1,4.278,53,281
U34,S18,Q01,1,8.999,6,256
U34,S18,Q02,0,8.148,42,226
U34,S18,Q03,0,4.801,49,223
U34,S18,Q04,0,7.513,25,250
U34,S18,Q05,1,8.155,27,154
U34,S18,Q06,0,8.19,17,165
U34,S18,Q07,0,5.465,57,177
U34,S02,Q01,0,5.594,53,274
U34,S02,Q02,0,3.644,78,276
U34,S02,Q03,0,5.895,62,241
U34,S02,Q04,1,7.281,17,123
U34,S02,Q05,1,2.284,39,178
U34,S02,Q06,1,9.311,65,140
U34,S20,Q01,1,3.637,89,212
U34,S20,Q02,1,6.724,10,207
U34,S20,Q03,1,7.98,93,167
U34,S20,Q04,1,1.487,26,235
U34,S20,Q05,1,7.439,72,101
U34,S20,Q06,1,6.969,55,212
U34,S01,Q01,0,9.07,39,236
U34,S01,Q02,0,6.218,51,172
U34,S01,Q03,0,4.408,71,264
U34,S01,Q04,0,3.121,40,227
U34,S01,Q05,1,7.046,16,283
U34,S01,Q06,1,6.914,81,171
U34,S01,Q07,0,9.576,50,158
U34,S01,Q08,1,5.33,11,285
U34,S04,Q01,1,6.122,21,179
U34,S04,Q02,1,7.907,14,261
U34,S04,Q03,1,8.707,93,192
U34,S04,Q04,0,2.612,11,205
U34,S04,Q05,0,9.575,25,150
U34,S04,Q06,1,1.193,73,120
U34,S04,Q07,0,3.672,31,294
U34,S04,Q08,1,8.809,44,265
U34,S04,Q09,0,6.933,82,292
U34,S04,Q10,0,5.343,35,207
U34,S12,Q01,0,7.022,20,184
U34,S12,Q02,0,3.209,12,216
U34,S14,Q01,1,8.012,0,115
U34,S14,Q02,0,8.119,44,119
U34,S14,Q03,1,9.336,58,131
U34,S14,Q04,0,2.125,47,126
U34,S14,Q05,0,2.683,44,136
U34,S14,Q06,1,7.812,82,201
U34,S14,Q07,1,3.835,77,228
U34,S14,Q08,1,4.558,16,284
U34,S13,Q01,1,2.355,18,239
U34,S13,Q02,0,4.303,96,224
U34,S13,Q03,0,9.193,62,157
U34,S13,Q04,0,1.769,72,117
U34,S13,Q05,0,2.563,68,131
U34,S13,Q06,1,2.053,65,259
U34,S13,Q07,0,3.6,97,158
U34,S13,Q08,0,5.295,82,264
U34,S13,Q09,0,8.476,13,155
U34,S13,Q10,1,8.165,74,272
U34,S17,Q01,1,1.771,93,290
U34,S17,Q02,1,5.343,59,171
U34,S17,Q03,0,2.115,82,111
U34,S17,Q04,0,3.392,99,291
U34,S17,Q05,1,9.905,32,151
U34,S17,Q06,1,8.443,6,297
U34,S17,Q07,0,9.738,64,137
U34,S17,Q08,0,6.976,94,202
U34,S17,Q09,0,7.809,73,148
U34,S17,Q10,0,6.277,80,103
U34,S19,Q01,1,8.526,100,200
U34,S19,Q02,1,8.185,93,212
U34,S19,Q03,1,3.505,70,126
U34,S19,Q04,0,1.468,66,115
U34,S19,Q05,0,2.048,0,266
U34,S19,Q06,1,2.383,60,201
U34,S19,Q07,0,6.782,50,239
U34,S19,Q08,1,4.647,20,248
U34,S05,Q01,0,8.709,69,189
U34,S15,Q01,0,3.992,28,116
U35,S18,Q01,1,9.402,68,251
U35,S18,Q02,0,4.353,36,156
U35,S18,Q03,1,5.825,83,257
U35,S18,Q04,0,7.42,73,142
U35,S18,Q05,1,4.009,89,173
U35,S19,Q01,0,1.545,92,136
U35,S19,Q02,0,1.045,33,189
U35,S19,Q03,1,2.151,86,260
U35,S19,Q04,0,1.999,89,233
U35,S19,Q05,0,8.032,82,244
U35,S19,Q06,0,6.97,50,245
U35,S19,Q07,0,8.383,44,170
U36,S02,Q01,1,9.299,23,295
U36,S02,Q02,0,8.494,41,116
U36,S02,Q03,0,9.527,46,229
U36,S02,Q04,0,6.961,68,205
U36,S02,Q05,0,9.509,47,242
U36,S02,Q06,1,5.126,5,127
U36,S02,Q07,1,6.742,70,109
U36,S02,Q08,1,2.797,89,298
U36,S12,Q01,1,4.541,91,173
U36,S12,Q02,1,1.066,78,138
U36,S12,Q03,0,2.489,78,121
U36,S13,Q01,1,8.161,90,107
U36,S20,Q01,1,2.081,76,269
U36,S20,Q02,1,5.11,47,180
U36,S20,Q03,1,2.081,93,199
U36,S20,Q04,1,7.787,50,208
U36,S20,Q05,0,8.95,48,200
U36,S20,Q06,1,6.48,67,228
U36,S20,Q07,1,9.169,79,179
U36,S20,Q08,0,5.864,82,170
U36,S01,Q01,0,7.859,24,144
U36,S01,Q02,0,1.495,0,226
U36,S01,Q03,0,9.318,94,149
U36,S01,Q04,1,1.428,36,293
U36,S01,Q05,1,3.647,9,197
U36,S01,Q06,0,1.78,2,247
U36,S01,Q07,0,5.429,99,151
U36,S01,Q08,1,1.617,75,191
U36,S03,Q01,0,8.616,66,135
U36,S03,Q02,0,7.899,49,239
U36,S03,Q03,1,4.398,36,293
U36,S03,Q04,1,8.924,5,208
U36,S05,Q01,1,8.742,42,161
U36,S05,Q02,1,7.674,6,287
U36,S05,Q03,0,9.319,37,242
U36,S09,Q01,0,1.472,28,266
U36,S09,Q02,0,9.706,8,221
U36,S09,Q03,1,1.847,73,129
U36,S09,Q04,0,9.121,38,110
U36,S11,Q01,0,9.669,66,290
U36,S11,Q02,0,8.506,26,297
U36,S11,Q03,1,7.691,28,110
U36,S11,Q04,1,6.845,12,109
U36,S11,Q05,0,1.826,16,297
U36,S11,Q06,0,7.769,77,151
U36,S11,Q07,1,6.196,82,161
U36,S11,Q08,1,5.376,66,212
U36,S11,Q09,0,3.542,95,139
U36,S15,Q01,0,7.18,55,220
U36,S10,Q01,1,9.266,75,225
U36,S10,Q02,0,3.113,98,206
U36,S06,Q01,0,6.608,49,272
U36,S18,Q01,1,5.238,37,222
U36,S18,Q02,1,6.787,50,178
U36,S18,Q03,1,7.015,14,191
U36,S19,Q01,1,2.117,72,190
U36,S19,Q02,1,6.058,49,141
U36,S19,Q03,1,6.07,54,191
U36,S04,Q01,1,3.509,81,231
U36,S04,Q02,0,1.858,43,132
U36,S04,Q03,0,8.587,98,104
U36,S04,Q04,1,4.147,35,212
U36,S04,Q05,0,5.324,61,230
U36,S04,Q06,0,3.737,78,127
U36,S04,Q07,0,4.205,45,133
U36,S04,Q08,0,1.703,48,161
U36,S04,Q09,1,4.317,69,122
U36,S04,Q10,0,1.42,29,126
U36,S14,Q01,0,7.028,84,270
U36,S14,Q02,1,8.104,27,260
U36,S14,Q03,0,7.34,53,117
U36,S14,Q04,0,9.455,1,109
U36,S14,Q05,1,7.083,90,140
U36,S14,Q06,1,4.389,9,138
U36,S14,Q07,1,5.38,19,173
U36,S14,Q08,1,2.522,99,194
U36,S07,Q01,0,3.819,86,120
U36,S07,Q02,1,5.345,61,277
U36,S07,Q03,1,3.72,52,165
U36,S07,Q04,0,6.969,36,211
U36,S07,Q05,0,7.34,5,111
U37,S05,Q01,1,6.647,25,226
U37,S05,Q02,1,9.402,40,264
U37,S05,Q03,1,5.645,24,148
U37,S05,Q04,1,9.07,69,194
U37,S05,Q05,0,4.4,20,201
U37,S05,Q06,0,9.261,11,121
U37,S05,Q07,0,3.658,21,204
U37,S05,Q08,0,7.69,86,145
U37,S05,Q09,1,1.176,13,270
U37,S05,Q10,1,3.388,23,100
U37,S08,Q01,0,7.886,55,110
U37,S08,Q02,1,1.165,71,129
U37,S08,Q03,0,4.512,48,138
U37,S08,Q04,0,8.537,28,128
U37,S04,Q01,1,6.19,52,224
U37,S04,Q02,0,9.086,39,221
U37,S04,Q03,1,8.784,37,283
U37,S04,Q04,1,9.574,31,220
U37,S04,Q05,0,9.949,68,110
U37,S04,Q06,0,3.364,18,112
U37,S04,Q07,0,4.61,98,265
U37,S04,Q08,0,6.725,58,192
U37,S04,Q09,1,9.008,40,214
U37,S04,Q10,1,2.73,5,179
U37,S20,Q01,0,3.492,66,284
U37,S03,Q01,0,7.154,92,184
U37,S03,Q02,0,8.394,48,230
U37,S03,Q03,0,1.318,95,249
U37,S03,Q04,0,7.596,37,162
U37,S03,Q05,0,3.197,37,181
U37,S03,Q06,0,5.91,34,132
U37,S03,Q07,0,3.204,98,179
U37,S03,Q08,0,3.046,19,207
U37,S03,Q09,1,7.423,49,210
U37,S07,Q01,1,3.154,44,292
U37,S07,Q02,1,2.161,94,119
U37,S07,Q03,1,6.155,34,257
U37,S07,Q04,1,2.328,23,234
U37,S07,Q05,0,7.75,39,184
U37,S07,Q06,1,5.099,22,166
U37,S07,Q07,1,4.033,18,212
U37,S07,Q08,0,9.632,96,289
U37,S07,Q09,1,8.307,30,232
U37,S12,Q01,1,4.757,85,214
U37,S12,Q02,1,8.942,68,292
U37,S12,Q03,0,1.095,87,120
U37,S12,Q04,1,5.288,61,139
